temp,light,sound,CO2,class
0.388889,0,0,0.07027,no
0.652778,0.018182,0.297082,0.405405,yes
0.909722,0.90303,0.005305,0.654054,yes
0.347222,0.09697,0.005305,0.010811,no
0.083333,0,0.005305,0.010811,no
0.083333,0.030303,0.002653,0.016216,no
0.173611,0,0.002653,0.021622,no
0.083333,0.006061,0.005305,0.010811,no
0.305556,0,0.002653,0.032432,no
0.083333,0.036364,0.007958,0.005405,no
0.736111,0.860606,0.281167,0.545946,yes
0.604167,0.078788,0.167109,0.210811,no
0.347222,0.951515,0.915119,0.113514,yes
0.083333,0.036364,0.002653,0.016216,no
0.131944,0,0.002653,0.016216,no
0.083333,0,0.005305,0.016216,no
0.083333,0,0.002653,0.010811,no
0.388889,0,0.002653,0.043243,no
0.305556,0,0.005305,0.010811,no
0.083333,0.036364,0.005305,0.016216,no
0.388889,0,0.002653,0.048649,no
0.388889,0,0.002653,0.048649,no
0.173611,0,0.005305,0,no
0.173611,0.078788,0.005305,0.016216,no
0.5625,0,0.002653,0.345946,no
0.256944,0,0.002653,0.010811,no
0.694444,0,0.005305,0.540541,no
0.215278,0,0.002653,0,no
0.305556,0,0.119363,0.016216,no
0.083333,0,0.005305,0,no
0.215278,0,0.002653,0,no
0.652778,0,0.002653,0.481081,no
0.173611,0,0.005305,0.005405,no
0.388889,0.060606,0.082228,0.027027,yes
0.131944,0,0,0.010811,no
0.083333,0.006061,0.002653,0,no
0.826389,0.993939,0.026525,0.605405,yes
0.347222,0,0.005305,0.010811,no
0.305556,0,0.005305,0.027027,no
0.173611,0.078788,0.005305,0.010811,no
0.131944,0.030303,0.002653,0.016216,no
0.173611,0,0.005305,0.010811,no
0.131944,0,0.002653,0.010811,no
0.305556,0,0.005305,0.016216,no
0.520833,0.945455,0.005305,0.324324,yes
0.826389,0.715152,0.015915,0.281081,yes
0.256944,0,0.002653,0.027027,no
0.131944,0,0.01061,0.005405,no
0.520833,0,0,0.32973,no
0.868056,0,0,0.735135,no
0.305556,0,0,0.032432,no
0.305556,0,0.005305,0.010811,no
0.083333,0.042424,0.005305,0.016216,no
0.256944,0,0.002653,0.010811,no
0.479167,0,0.002653,0.172973,no
0.256944,0,0.002653,0.010811,no
0.305556,0,0.005305,0.010811,no
0.083333,0.054545,0.005305,0.010811,no
0.215278,0,0.002653,0.016216,no
0.909722,0.909091,0.04244,0.675676,yes
0.131944,0.078788,0.002653,0.010811,no
0.173611,0,0.005305,0,no
0.826389,0.721212,0.116711,0.243243,yes
0.215278,0,0.002653,0.010811,no
0.083333,0.006061,0.002653,0,no
0.131944,0,0.002653,0.016216,no
0.131944,0.006061,0.002653,0.016216,no
0.479167,0,0.01061,0.172973,no
0.173611,0,0.002653,0.016216,no
0.694444,0.084848,0.002653,0.4,no
0.215278,0,0.002653,0,no
0.347222,0,0.005305,0.010811,no
0.347222,0,0.005305,0.010811,no
0.215278,0,0.002653,0,no
0.131944,0,0.005305,0.016216,no
0.777778,0,0.002653,0.681081,no
0.305556,0,0.005305,0.010811,no
0.083333,0.036364,0.002653,0.005405,no
0.305556,0,0.005305,0.010811,no
0.083333,0.006061,0.002653,0.010811,no
0.256944,0.10303,0.002653,0.010811,no
0.652778,0,0.002653,0.513514,no
0.256944,0,0.002653,0.027027,no
0.430556,0,0.002653,0.151351,no
0.215278,0.09697,0.005305,0.010811,no
0.131944,0.060606,0.005305,0.016216,no
0.215278,0,0,0.016216,no
0.215278,0.09697,0.002653,0.010811,no
0.868056,0.690909,0.007958,0.72973,yes
0.694444,0.89697,0.100796,0.475676,yes
0.305556,0,0.002653,0.016216,no
0.083333,0.024242,0.002653,0.016216,no
0.173611,0,0.005305,0.010811,no
0.083333,0.042424,0.002653,0.010811,no
0.652778,0.084848,0.007958,0.205405,no
0.173611,0.090909,0.005305,0.010811,no
0.868056,0.690909,0.045093,0.464865,yes
0.347222,0,0.002653,0.027027,no
0.083333,0.036364,0.002653,0.016216,no
0.347222,0.090909,0.002653,0.010811,no
0.520833,0.951515,0.196286,0.32973,yes
0.347222,0,0.002653,0.027027,no
0.388889,0,0.002653,0.108108,no
0.388889,0,0.084881,0.113514,no
0.256944,0,0.002653,0,no
0.083333,0.054545,0.002653,0.010811,no
0.083333,0.018182,0.002653,0,no
0.5625,0.054545,0.002653,0.097297,no
0.909722,0.90303,0.005305,0.524324,yes
0.256944,0.745455,0.111406,0.113514,yes
0.868056,0.993939,0.01061,0.664865,yes
0.083333,0.018182,0.005305,0.010811,no
0.131944,0,0.005305,0,no
0.305556,0,0.007958,0.010811,no
0.131944,0,0.002653,0,no
0.083333,0,0.005305,0.010811,no
0.520833,0,0.002653,0.264865,no
0.041667,0.042424,0.002653,0.010811,no
0.173611,0,0.002653,0,no
0.215278,0,0.002653,0.010811,no
0.347222,0.012121,0.002653,0.005405,no
0.083333,0.006061,0.005305,0,no
0.604167,0.969697,0.023873,0.064865,yes
0.215278,0,0.002653,0,no
0.694444,0.969697,0.129973,0.216216,yes
0.305556,0,0.005305,0.016216,no
0.215278,0,0.005305,0.016216,no
0.173611,0,0.002653,0,no
0.604167,0,0.002653,0.491892,no
0.215278,0,0.002653,0.016216,no
0.305556,0.10303,0.007958,0.010811,no
0.347222,0,0.005305,0.005405,no
0.868056,0.690909,0.002653,0.745946,yes
0.347222,0,0,0.027027,no
0.256944,0,0,0.016216,no
0.041667,0,0.002653,0.010811,no
0.305556,0.951515,0.137931,0.113514,yes
0.083333,0.024242,0.005305,0,no
0.951389,0.909091,0.477454,0.924324,yes
0.131944,0.036364,0.002653,0.016216,no
0.256944,0.10303,0.002653,0.010811,no
0.347222,0,0,0.048649,no
0.777778,0.70303,0.002653,0.205405,yes
0.305556,0,0,0.021622,no
0.909722,0.90303,0.095491,0.562162,yes
0.388889,0,0,0.048649,no
0.173611,0,0.002653,0.005405,no
0.777778,0.975758,0.320955,0.286486,yes
0.083333,0.006061,0,0.016216,no
0.131944,0,0.005305,0.016216,no
0.256944,0,0.005305,0.010811,no
0.652778,0.072727,0.01061,0.216216,no
0.173611,0,0.002653,0,no
0.041667,0.048485,0.002653,0.010811,no
0.215278,0,0.005305,0.010811,no
0.868056,1,0.01061,0.632432,yes
0.909722,0.909091,0.106101,0.837838,yes
0.131944,0,0.005305,0,no
0.173611,0.084848,0.005305,0.016216,no
0.305556,0,0.002653,0.037838,no
0.215278,0,0.002653,0,no
0.173611,0,0.002653,0.016216,no
0.131944,0,0,0.016216,no
0.520833,0,0.002653,0.221622,no
0.256944,0,0.002653,0.021622,no
0.131944,0.036364,0.002653,0.016216,no
0.347222,0,0.005305,0.005405,no
0.347222,0.078788,0.005305,0.010811,no
0.173611,0,0.002653,0,no
0.083333,0.036364,0.005305,0.016216,no
0.388889,0,0.002653,0.037838,no
0.777778,0.109091,0.002653,0.643243,no
0.173611,0,0.005305,0,no
0.131944,0.036364,0.005305,0,no
0.868056,0.909091,0.161804,0.497297,yes
0.173611,0,0.002653,0,no
0.347222,0,0.005305,0.005405,no
0.305556,0,0,0.032432,no
0.652778,0.084848,0.002653,0.2,no
0.777778,0.109091,0.132626,0.654054,no
0.305556,0,0.002653,0.005405,no
0.305556,0,0.005305,0.010811,no
0.131944,0,0.002653,0.010811,no
0.305556,0,0.005305,0.021622,no
0.173611,0,0.002653,0,no
0.388889,0,0,0.059459,no
0.388889,0,0.005305,0.005405,no
0.604167,0,0,0.508108,no
0.256944,0,0.002653,0.027027,no
0.347222,0,0.005305,0.032432,no
0.215278,0,0.002653,0,no
0.5625,0.054545,0.005305,0.091892,no
0.131944,0,0.005305,0,no
0.131944,0.054545,0.005305,0.010811,no
0.347222,0,0,0.027027,no
0.430556,0.945455,0.228117,0.254054,yes
0.256944,0,0,0.027027,no
0.520833,0.054545,0.05305,0.118919,yes
0.131944,0.036364,0.002653,0.016216,no
0.215278,0,0.005305,0.010811,no
0.256944,0,0.005305,0.010811,no
0.777778,0.115152,0.018568,0.648649,no
0.305556,0.109091,0.002653,0.010811,no
0.131944,0,0.005305,0.016216,no
0.215278,0,0.002653,0.021622,no
0.951389,0.90303,0.151194,0.913514,yes
0.347222,0,0,0.027027,no
0.430556,0,0,0.162162,no
0.131944,0.072727,0.002653,0.010811,no
0.694444,0.084848,0.005305,0.4,no
0.173611,0,0.002653,0,no
0.305556,0,0.005305,0.010811,no
0.347222,0,0.002653,0.010811,no
0.305556,0,0.002653,0.027027,no
0.131944,0.036364,0.002653,0.016216,no
0.347222,0,0,0.027027,no
0.868056,0.690909,0.039788,0.72973,yes
0.652778,0,0.002653,0.502703,no
0.173611,0,0.002653,0.021622,no
0.131944,0.060606,0.005305,0.010811,no
0.256944,0,0.002653,0.010811,no
0.256944,0,0.026525,0,no
0.347222,0,0.005305,0.010811,no
0.430556,0,0,0.043243,no
0.347222,0,0,0.032432,no
0.826389,0.115152,0.01061,0.664865,no
0.256944,0,0.005305,0.010811,no
0.826389,0.721212,0.201592,0.32973,yes
0.083333,0.012121,0.005305,0,no
0.215278,0,0.002653,0,no
0.215278,0,0.002653,0.010811,no
0.347222,0.030303,0.005305,0.010811,no
0.347222,0.10303,0.005305,0.010811,no
0.347222,0.030303,0.005305,0.010811,no
0.430556,0.751515,0.159151,0.027027,yes
0.131944,0,0.007958,0,no
0.694444,0.987879,0.129973,0.540541,yes
0.305556,0,0.002653,0.010811,no
0.173611,0,0.005305,0,no
0.736111,0.715152,0.007958,0.27027,yes
0.305556,0,0.002653,0.010811,no
0.347222,0,0.002653,0.037838,no
0.215278,0,0.005305,0.016216,no
0.215278,0,0.002653,0.016216,no
0.777778,0.115152,0,0.681081,no
0.305556,0,0.005305,0.010811,no
0.305556,0,0.005305,0.010811,no
0.131944,0,0.002653,0.016216,no
0.652778,0.969697,0.095491,0.081081,yes
0.305556,0,0.002653,0.010811,no
0.173611,0,0.002653,0,no
0.305556,0,0,0.021622,no
0.173611,0,0.005305,0,no
0.909722,0.909091,0.047745,0.718919,yes
0.520833,0,0.002653,0.216216,no
0.777778,0.715152,0.307692,0.167568,yes
0.131944,0,0.005305,0.016216,no
0.305556,0,0.002653,0.010811,no
0.041667,0.036364,0.002653,0.016216,no
0.652778,0.969697,0.156499,0.140541,yes
0.520833,0,0.002653,0.27027,no
0.131944,0,0.002653,0,no
0.909722,0.909091,0.007958,0.708108,yes
0.215278,0,0.002653,0.016216,no
0.305556,0,0.002653,0.010811,no
0.479167,0,0.002653,0.172973,no
0.173611,0.084848,0.026525,0.016216,no
0.131944,0,0.005305,0,no
0.173611,0,0.005305,0,no
0.520833,0,0.002653,0.308108,no
0.868056,0.709091,0.127321,0.421622,yes
0.951389,0,0.002653,0.978378,no
0.736111,0.721212,0.01061,0.124324,yes
0.520833,0,0.002653,0.302703,no
0.388889,0,0,0.075676,no
0.652778,0.969697,0.114058,0.108108,yes
0.215278,0.09697,0.005305,0.010811,no
0.256944,0,0.002653,0.027027,no
0.868056,0.69697,0.302387,0.735135,yes
0.215278,0.078788,0.023873,0.010811,no
0.694444,0,0.002653,0.556757,no
0.215278,0,0.002653,0.021622,no
0.305556,0,0.002653,0.021622,no
0.909722,0.89697,0.047745,0.589189,yes
0.520833,0,0.002653,0.32973,no
0.347222,0,0.005305,0.005405,no
0.347222,0,0.002653,0.032432,no
0.305556,0.121212,0.005305,0.010811,no
0.951389,0,0.092838,1,yes
0.173611,0,0.002653,0,no
0.256944,0,0.005305,0.010811,no
0.736111,0,0.002653,0.594595,no
0.347222,0,0.005305,0.010811,no
0.604167,0.018182,0.082228,0.421622,yes
0.694444,0.727273,0.175066,0.102703,yes
0.347222,0,0.002653,0.037838,no
0.520833,0,0.002653,0.27027,no
0.305556,0,0.002653,0.021622,no
0.652778,0,0,0.562162,no
0.305556,0,0.005305,0.010811,no
0.215278,0,0.002653,0.010811,no
0.215278,0.751515,0.204244,0.097297,yes
0.347222,0.018182,0.005305,0.005405,no
0.173611,0,0.002653,0.016216,no
0.173611,0.739394,0.230769,0.07027,yes
0.256944,0,0.005305,0.010811,no
0.256944,0.109091,0.002653,0.010811,no
0.256944,0,0.002653,0.010811,no
0.131944,0.024242,0,0.016216,no
0.131944,0,0.002653,0,no
0.520833,0.042424,0.03183,0.183784,yes
0.347222,0.012121,0.002653,0.005405,no
0.305556,0,0.002653,0.027027,no
0.604167,0.721212,0.188329,0.075676,yes
0.215278,0.10303,0.005305,0.010811,no
0.347222,0.054545,0.005305,0.010811,no
0.256944,0,0.002653,0.010811,no
0.777778,0.109091,0.002653,0.654054,no
0.256944,0,0.002653,0.005405,no
0.131944,0,0.005305,0,no
0.083333,0.048485,0.005305,0.016216,no
0.430556,0,0.002653,0.048649,no
0.215278,0,0.002653,0,no
0.305556,0,0.002653,0.010811,no
0.388889,0,0.002653,0.043243,no
0.305556,0,0.005305,0.027027,no
0.347222,0,0.002653,0.032432,no
0.652778,0,0.002653,0.497297,no
0.652778,0,0.002653,0.545946,no
0.694444,0.733333,0.007958,0.091892,yes
0.173611,0,0.002653,0.016216,no
0.736111,0,0.002653,0.675676,no
0.083333,0.012121,0.002653,0.016216,no
0.777778,0,0.002653,0.740541,no
0.215278,0.10303,0.005305,0.010811,no
0.131944,0,0.005305,0.005405,no
0.173611,0.084848,0.005305,0.010811,no
0.430556,0,0.002653,0.091892,no
0.520833,0,0.002653,0.264865,no
0.347222,0.072727,0.018568,0.010811,no
0.694444,0,0.822281,0.540541,no
0.173611,0,0.005305,0,no
0.173611,0,0.005305,0.016216,no
0.305556,0,0.005305,0.010811,no
0.777778,0.70303,0.124668,0.205405,yes
0.256944,0,0.002653,0.027027,no
0.215278,0.10303,0.002653,0.010811,no
0.388889,0,0.002653,0.075676,no
0.173611,0,0.005305,0,no
0.215278,0,0,0.021622,no
0.083333,0.030303,0.005305,0.016216,no
0.256944,0,0.002653,0.027027,no
0.388889,0,0.005305,0.059459,no
0.041667,0,0.002653,0.010811,no
0.256944,0,0.002653,0.021622,no
0.256944,0,0.002653,0.010811,no
0.131944,0.036364,0.005305,0,no
0.694444,0.969697,0.129973,0.194595,yes
0.256944,0,0,0.027027,no
0.347222,0,0.002653,0.010811,no
0.173611,0.084848,0.005305,0.010811,no
0.604167,0.066667,0.005305,0.151351,no
0.131944,0.048485,0.007958,0.016216,no
0.694444,0.993939,0.076923,0.556757,yes
0.347222,0,0.005305,0.010811,no
0.347222,0,0.005305,0.010811,no
0.256944,0,0.002653,0.010811,no
0.909722,0.909091,0.108753,0.578378,yes
0.041667,0.042424,0.002653,0.010811,no
0.173611,0,0.002653,0,no
0.305556,0,0.002653,0.027027,no
0.215278,0.10303,0.005305,0.010811,no
0.173611,0,0.002653,0.010811,no
0.347222,0,0.005305,0.010811,no
0.256944,0,0.002653,0.027027,no
0.173611,0.060606,0.005305,0.010811,no
0.083333,0.018182,0.005305,0.010811,no
0.479167,0,0.002653,0.194595,no
0.347222,0,0.005305,0.010811,no
0.826389,0.715152,0.65252,0.297297,yes
0.083333,0.036364,0.005305,0.016216,no
0.430556,0,0.002653,0.172973,no
0.173611,0,0.007958,0,no
0.256944,0.10303,0.002653,0.010811,no
0.736111,0.981818,0.119363,0.248649,yes
0.305556,0,0.002653,0.010811,no
0.479167,0,0.002653,0.264865,no
0.347222,0.006061,0.005305,0.005405,no
0.131944,0,0.005305,0.016216,no
0.736111,0.993939,0.145889,0.545946,yes
0.388889,0,0.002653,0.048649,no
0.083333,0.006061,0.005305,0.010811,no
0.305556,0,0.002653,0.010811,no
0.215278,0,0.002653,0.021622,no
0.256944,0,0.005305,0.010811,no
0.083333,0.012121,0.005305,0.005405,no
0.083333,0.030303,0.005305,0.016216,no
0.131944,0,0,0.016216,no
0.131944,0,0.005305,0.010811,no
0.215278,0.09697,0.005305,0.010811,no
0.215278,0,0.002653,0.010811,no
0.388889,0,0.002653,0.037838,no
0.256944,0,0,0.027027,no
0.347222,0.042424,0.005305,0.010811,no
0.305556,0,0.002653,0.027027,no
0.215278,0,0.002653,0,no
0.347222,0.012121,0.002653,0.005405,no
0.652778,0.084848,0.01061,0.210811,no
0.256944,0,0.002653,0.010811,no
0.215278,0.09697,0.005305,0.010811,no
0.131944,0,0.005305,0,no
0.520833,0.054545,0.034483,0.086486,yes
0.305556,0.945455,0.196286,0.108108,yes
0.347222,0.066667,0.005305,0.010811,no
0.083333,0.006061,0.005305,0.010811,no
0.388889,0.745455,0.164456,0.021622,yes
0.305556,0,0.002653,0.021622,no
0.826389,0.721212,0.02122,0.248649,yes
0.215278,0,0.002653,0,no
0.083333,0.030303,0.002653,0.005405,no
0.826389,0.709091,0.145889,0.410811,yes
0.256944,0,0.002653,0.010811,no
0.083333,0.024242,0.005305,0.016216,no
0.256944,0,0.002653,0.016216,no
0.826389,0.115152,0.002653,0.681081,no
0.083333,0.060606,0.002653,0.010811,no
0.347222,0,0.002653,0.048649,no
0.131944,0,0.005305,0,no
0.131944,0,0.005305,0,no
0.173611,0.090909,0.005305,0.010811,no
0.083333,0.018182,0,0.016216,no
0.173611,0,0.002653,0,no
0.694444,0.90303,0.047745,0.475676,yes
0.305556,0.951515,0.177719,0.108108,yes
0.083333,0.012121,0.002653,0.005405,no
0.305556,0,0.007958,0.010811,no
0.256944,0,0.007958,0.016216,no
0.173611,0.072727,0.002653,0.010811,no
0.868056,1,0.005305,0.659459,yes
0.131944,0,0.002653,0.016216,no
0.347222,0,0.002653,0.037838,no
0.173611,0,0.005305,0,no
0.131944,0,0.005305,0,no
0.520833,0,0.002653,0.389189,no
0.215278,0,0.005305,0,no
0.305556,0,0,0.032432,no
0.256944,0,0.005305,0.010811,no
0.777778,0.090909,0.039788,0.335135,no
0.083333,0.048485,0.005305,0.016216,no
0.868056,0.70303,0.318302,0.383784,yes
0.736111,0.975758,0.236074,0.259459,yes
0.173611,0.072727,0.002653,0.010811,no
0.083333,0.024242,0.005305,0,no
0.215278,0,0.002653,0,no
0.347222,0,0.005305,0.043243,no
0.173611,0,0.002653,0,no
0.173611,0,0,0.016216,no
0.215278,0,0.002653,0,no
0.479167,0.751515,0.007958,0.037838,yes
0.256944,0,0.002653,0.027027,no
0.777778,0.715152,0.302387,0.183784,yes
0.604167,0.969697,0.135279,0.383784,yes
0.430556,0.939394,0.129973,0.259459,yes
0.777778,0.969697,0.172414,0.286486,yes
0.347222,0,0.005305,0.005405,no
0.868056,0.715152,0.803714,0.416216,yes
0.520833,0.054545,0.079576,0.086486,yes
0.652778,0.084848,0.002653,0.372973,no
0.083333,0,0.005305,0,no
0.868056,0.690909,0.074271,0.448649,yes
0.694444,0.884848,0.435013,0.508108,yes
0.305556,0,0.002653,0.010811,no
0.736111,0.721212,0.002653,0.237838,yes
0.215278,0,0,0.021622,no
0.347222,0,0.002653,0.043243,no
0.520833,0.945455,0.217507,0.302703,yes
0.694444,0.721212,0.106101,0.113514,yes
0.173611,0,0.002653,0.010811,no
0.305556,0,0.002653,0.010811,no
0.041667,0.042424,0.005305,0.010811,no
0.256944,0,0,0.016216,no
0.083333,0.042424,0.002653,0.016216,no
0.777778,0.70303,0.493369,0.205405,yes
0.256944,0.09697,0.002653,0.010811,no
0.430556,0,0.002653,0.140541,no
0.826389,0.709091,0.01061,0.302703,yes
0.215278,0,0.002653,0.016216,no
0.479167,0,0.002653,0.189189,no
0.173611,0,0,0,no
0.951389,0.89697,0.039788,0.567568,yes
0.347222,0,0.005305,0.010811,no
0.131944,0.060606,0.005305,0.010811,no
0.347222,0,0.005305,0.005405,no
0.305556,0,0.005305,0.010811,no
0.305556,0,0.002653,0.010811,no
0.430556,0,0.002653,0.108108,no
0.131944,0.066667,0.005305,0.010811,no
0.868056,0.70303,0.137931,0.362162,yes
0.131944,0.072727,0.005305,0.010811,no
0.131944,0,0.005305,0.010811,no
0.215278,0,0.005305,0.021622,no
0.173611,0,0,0.016216,no
0.388889,0.060606,0.055703,0.027027,yes
0.173611,0,0.002653,0,no
0.347222,0,0.002653,0.037838,no
0.083333,0.048485,0.005305,0.016216,no
0.173611,0.084848,0.002653,0.016216,no
0.041667,0.012121,0.005305,0.010811,no
0.131944,0.060606,0.005305,0.010811,no
0.131944,0.036364,0.002653,0.016216,no
0.305556,0,0.005305,0.010811,no
0.083333,0.018182,0.002653,0.016216,no
0.083333,0,0.002653,0.010811,no
0.347222,0,0.013263,0.005405,no
0.215278,0.084848,0.005305,0.016216,no
0.131944,0,0.002653,0,no
0.347222,0,0.002653,0.032432,no
0.520833,0.945455,0.153846,0.318919,yes
0.347222,0,0.002653,0.005405,no
0.430556,0,0.002653,0.086486,no
0.520833,0,0,0.297297,no
0.041667,0.036364,0.005305,0.016216,no
0.131944,0.036364,0.005305,0.005405,no
0.256944,0.09697,0.002653,0.010811,no
0.256944,0,0.002653,0.021622,no
0.131944,0,0.005305,0.016216,no
0.041667,0.036364,0.005305,0.016216,no
0.430556,0,0.002653,0.145946,no
0.388889,0,0.005305,0.097297,no
0.909722,0.690909,0.084881,0.762162,yes
0.520833,0,0,0.243243,no
0.083333,0.036364,0.002653,0.005405,no
0.868056,0.709091,0.148541,0.389189,yes
0.777778,0.975758,0.302387,0.291892,yes
0.256944,0,0.005305,0.010811,no
0.347222,0,0.005305,0.005405,no
0.305556,0.10303,0.002653,0.010811,no
0.347222,0.006061,0.005305,0.005405,no
0.347222,0.018182,0.002653,0.005405,no
0.083333,0.006061,0.005305,0.010811,no
1,0.909091,0.183024,0.940541,yes
0.909722,0.69697,0.32626,0.724324,yes
0.777778,0.709091,0.005305,0.286486,yes
0.256944,0,0,0.021622,no
0.305556,0,0.002653,0.021622,no
0.305556,0,0.002653,0.010811,no
0.777778,0.70303,0.023873,0.189189,yes
0.256944,0,0.005305,0.010811,no
0.083333,0,0.005305,0,no
0.215278,0.084848,0.015915,0.010811,no
0.305556,0,0.002653,0.010811,no
0.305556,0,0.002653,0.021622,no
0.215278,0,0.002653,0.016216,no
0.173611,0.072727,0.005305,0.016216,no
0.131944,0.036364,0.005305,0,no
0.305556,0,0,0.021622,no
0.083333,0.036364,0.005305,0.005405,no
0.083333,0.036364,0.005305,0.005405,no
0.347222,0,0.005305,0.010811,no
0.173611,0,0.005305,0,no
0.305556,0,0.002653,0.021622,no
0.909722,0.909091,0.039788,0.497297,yes
0.083333,0.018182,0.005305,0,no
0.736111,0.090909,0.005305,0.324324,no
0.520833,0,0.002653,0.291892,no
0.388889,0,0.002653,0.07027,no
0.173611,0,0.005305,0,no
0.305556,0,0.002653,0.032432,no
0.173611,0,0.002653,0.016216,no
0.131944,0.066667,0.002653,0.010811,no
0.652778,0,0,0.464865,no
0.5625,0,0.005305,0.421622,no
0.347222,0,0.002653,0.043243,no
0.694444,0.084848,0.007958,0.324324,no
0.083333,0,0.005305,0,no
0.131944,0,0.005305,0.005405,no
0.256944,0,0.002653,0.010811,no
0.305556,0,0.005305,0.010811,no
0.305556,0,0,0.021622,no
0.256944,0,0.002653,0.010811,no
0.173611,0,0.005305,0.010811,no
0.083333,0.048485,0.005305,0.016216,no
0.083333,0.036364,0.005305,0.016216,no
0.388889,0,0,0.07027,no
0.173611,0.090909,0.002653,0.010811,no
0.256944,0,0,0.027027,no
0.347222,0,0.002653,0.010811,no
0.430556,0.939394,0.116711,0.232432,yes
0.131944,0.054545,0.005305,0.010811,no
0.305556,0,0.005305,0.010811,no
0.173611,0,0.002653,0.016216,no
0.305556,0,0.005305,0.005405,no
0.826389,0.969697,0.525199,0.324324,yes
0.131944,0.060606,0.007958,0.016216,no
0.347222,0.054545,0.002653,0.010811,no
0.347222,0,0.002653,0.027027,no
0.520833,0.054545,0.007958,0.075676,yes
0.131944,0,0.005305,0.016216,no
0.173611,0,0.005305,0,no
0.909722,0.89697,0.026525,0.589189,yes
0.347222,0,0.002653,0.043243,no
0.131944,0,0.005305,0,no
0.256944,0,0.002653,0.021622,no
0.305556,0,0.005305,0.010811,no
0.347222,0,0.005305,0.005405,no
0.388889,0,0.002653,0.086486,no
0.305556,0,0,0.021622,no
0.305556,0,0.005305,0.010811,no
0.256944,0,0.002653,0.010811,no
0.305556,0,0.007958,0.010811,no
0.131944,0,0.005305,0.016216,no
0.215278,0,0.002653,0,no
0.305556,0.084848,0.002653,0.010811,no
0.347222,0.036364,0.002653,0.005405,no
0.826389,0.709091,0.02122,0.308108,yes
0.256944,0,0.002653,0.016216,no
0.173611,0,0.002653,0,no
0.256944,0,0.002653,0.027027,no
0.215278,0,0.005305,0.016216,no
0.256944,0,0.002653,0,no
0.305556,0,0.005305,0.005405,no
0.5625,0.030303,1,0.27027,yes
0.256944,0,0.002653,0.010811,no
0.083333,0.012121,0.005305,0,no
0.083333,0,0.005305,0.010811,no
0.430556,0,0.005305,0.108108,no
0.256944,0,0.002653,0.010811,no
0.256944,0,0.005305,0.005405,no
0.041667,0.042424,0.002653,0.010811,no
0.909722,0.909091,0.047745,0.691892,yes
0.479167,0.060606,0.002653,0.037838,yes
0.131944,0.036364,0.002653,0.016216,no
0.305556,0,0.002653,0.010811,no
0.305556,0,0.005305,0.010811,no
0.909722,0.909091,0.071618,0.778378,yes
0.083333,0.024242,0.005305,0.005405,no
0.131944,0.012121,0.007958,0,no
0.430556,0.939394,0.464191,0.221622,yes
0.173611,0,0.005305,0.010811,no
0.083333,0.024242,0.005305,0.016216,no
0.215278,0,0.002653,0.016216,no
0.736111,0,0,0.659459,no
0.736111,0,0.002653,0.691892,no
0.347222,0,0.002653,0.005405,no
0.826389,0.70303,0.002653,0.297297,yes
0.173611,0,0.005305,0,no
0.131944,0,0.005305,0,no
0.173611,0,0.002653,0.016216,no
0.173611,0,0.002653,0,no
0.256944,0,0.002653,0.010811,no
0.041667,0.036364,0.005305,0.016216,no
0.305556,0,0.002653,0.032432,no
0.430556,0.915152,0.546419,0.243243,yes
0.083333,0,0.005305,0,no
0.083333,0.030303,0.002653,0.016216,no
0.430556,0,0.002653,0.140541,no
0.694444,0.860606,0.079576,0.518919,yes
0.173611,0,0.005305,0.016216,no
0.347222,0,0.005305,0.010811,no
0.215278,0.751515,0.204244,0.097297,yes
0.347222,0,0.005305,0.010811,no
0.083333,0.042424,0.005305,0.016216,no
0.215278,0,0.002653,0.010811,no
0.256944,0,0.002653,0.010811,no
0.131944,0,0.005305,0,no
0.909722,0.709091,0.037135,0.772973,yes
0.347222,0,0.002653,0.021622,no
0.909722,0.690909,0.002653,0.745946,yes
0.694444,0.981818,0.076923,0.508108,yes
0.083333,0.012121,0.005305,0,no
0.430556,0.939394,0.291777,0.227027,yes
0.305556,0,0.005305,0.010811,no
0.347222,0,0,0.027027,no
0.083333,0,0.005305,0.010811,no
0.736111,0.860606,0.084881,0.540541,yes
0.083333,0,0.005305,0,no
0.305556,0,0,0.021622,no
0.173611,0,0.002653,0,no
0.305556,0,0.002653,0.021622,no
0.173611,0.09697,0.002653,0.010811,no
0.215278,0,0.002653,0.016216,no
0.215278,0,0.002653,0.010811,no
0.131944,0,0.005305,0,no
0.083333,0.030303,0.005305,0,no
0.305556,0,0.002653,0.021622,no
0.041667,0.048485,0.005305,0.010811,no
0.777778,1,0.198939,0.567568,yes
0.520833,0,0.002653,0.237838,no
0.173611,0,0.005305,0.016216,no
0.604167,0.072727,0.034483,0.205405,no
0.215278,0,0.002653,0.021622,no
0.131944,0,0.002653,0.005405,no
0.604167,0,0.002653,0.481081,no
0.083333,0.006061,0.002653,0.005405,no
0.347222,0,0.002653,0.005405,no
0.173611,0.084848,0.002653,0.010811,no
0.305556,0,0.002653,0.010811,no
0.173611,0,0.005305,0.016216,no
0.131944,0,0.002653,0.016216,no
0.131944,0,0.005305,0.016216,no
0.173611,0,0.005305,0,no
0.604167,0.951515,0.753316,0.043243,yes
0.256944,0.121212,0.002653,0.010811,no
0.215278,0,0.002653,0.016216,no
0,0.733333,0.005305,0.048649,yes
0.777778,1,0.01061,0.578378,yes
